model,model_id,game_pk,game_date,away_team,home_team,venue,quantity,point_estimate,ci_90_low,ci_90_high,ci_width,actual,hit_90,abs_dev,norm_abs_dev,expected_abs_dev,norm_expected_abs_dev
claude,claude-sonnet-4-6,824746,2026-06-17,Toronto Blue Jays,Boston Red Sox,Fenway Park,attendance,36500.0,32000.0,38500.0,6500.0,35817.0,1.0,683.0,0.019069157104168413,1576.367673318731,0.044011717154388445
claude,claude-sonnet-4-6,824748,2026-06-18,Toronto Blue Jays,Boston Red Sox,Fenway Park,total_runs,9.0,3.0,17.0,14.0,7.0,1.0,2.0,0.2857142857142857,3.395253450224959,0.4850362071749941
claude,claude-sonnet-4-6,824748,2026-06-18,Toronto Blue Jays,Boston Red Sox,Fenway Park,total_strikeouts,16.0,8.0,26.0,18.0,12.0,1.0,4.0,0.3333333333333333,4.365325864574947,0.3637771553812456
claude,claude-sonnet-4-6,824748,2026-06-18,Toronto Blue Jays,Boston Red Sox,Fenway Park,total_home_runs,2.0,0.0,5.0,5.0,4.0,1.0,2.0,0.5,1.2125905179374854,0.30314762948437135
claude,claude-sonnet-4-6,824748,2026-06-18,Toronto Blue Jays,Boston Red Sox,Fenway Park,duration_min,195.0,155.0,245.0,90.0,143.0,0.0,52.0,0.36363636363636365,21.826629322874737,0.15263377148863452
claude,claude-sonnet-4-6,824748,2026-06-18,Toronto Blue Jays,Boston Red Sox,Fenway Park,attendance,36500.0,32000.0,38500.0,6500.0,32027.0,1.0,4473.0,0.1396634089986574,1576.367673318731,0.04921996044958101
claude,claude-sonnet-4-6,824749,2026-06-13,Texas Rangers,Boston Red Sox,Fenway Park,total_runs,9.0,3.0,17.0,14.0,9.0,1.0,0.0,0.0,3.395253450224959,0.3772503833583288
claude,claude-sonnet-4-6,824749,2026-06-13,Texas Rangers,Boston Red Sox,Fenway Park,total_strikeouts,16.0,8.0,26.0,18.0,20.0,1.0,4.0,0.2,4.365325864574947,0.21826629322874735
claude,claude-sonnet-4-6,824749,2026-06-13,Texas Rangers,Boston Red Sox,Fenway Park,total_home_runs,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.2125905179374854,0.6062952589687427
claude,claude-sonnet-4-6,824749,2026-06-13,Texas Rangers,Boston Red Sox,Fenway Park,duration_min,195.0,155.0,245.0,90.0,169.0,1.0,26.0,0.15384615384615385,21.826629322874737,0.12915165279807536
claude,claude-sonnet-4-6,824749,2026-06-13,Texas Rangers,Boston Red Sox,Fenway Park,attendance,36500.0,32000.0,37755.0,5755.0,34556.0,1.0,1944.0,0.05625651117027434,1395.6916861460456,0.04038927208432821
claude,claude-sonnet-4-6,824750,2026-06-16,Toronto Blue Jays,Boston Red Sox,Fenway Park,total_runs,9.0,3.0,17.0,14.0,7.0,1.0,2.0,0.2857142857142857,3.395253450224959,0.4850362071749941
claude,claude-sonnet-4-6,824750,2026-06-16,Toronto Blue Jays,Boston Red Sox,Fenway Park,total_strikeouts,17.0,9.0,27.0,18.0,19.0,1.0,2.0,0.10526315789473684,4.365325864574947,0.22975399287236564
claude,claude-sonnet-4-6,824750,2026-06-16,Toronto Blue Jays,Boston Red Sox,Fenway Park,total_home_runs,2.0,0.0,5.0,5.0,4.0,1.0,2.0,0.5,1.2125905179374854,0.30314762948437135
claude,claude-sonnet-4-6,824750,2026-06-16,Toronto Blue Jays,Boston Red Sox,Fenway Park,duration_min,195.0,150.0,250.0,100.0,172.0,1.0,23.0,0.13372093023255813,24.251810358749708,0.14099889743459132
claude,claude-sonnet-4-6,824750,2026-06-16,Toronto Blue Jays,Boston Red Sox,Fenway Park,attendance,36500.0,30000.0,38500.0,8500.0,32392.0,1.0,4108.0,0.12682143739194862,2061.4038804937254,0.06363928996337755
claude,claude-sonnet-4-6,824751,2026-06-14,Texas Rangers,Boston Red Sox,Fenway Park,total_runs,9.0,3.0,18.0,15.0,10.0,1.0,1.0,0.1,3.6377715538124566,0.36377715538124566
claude,claude-sonnet-4-6,824751,2026-06-14,Texas Rangers,Boston Red Sox,Fenway Park,total_strikeouts,16.0,8.0,26.0,18.0,15.0,1.0,1.0,0.06666666666666667,4.365325864574947,0.29102172430499645
claude,claude-sonnet-4-6,824751,2026-06-14,Texas Rangers,Boston Red Sox,Fenway Park,total_home_runs,2.0,0.0,5.0,5.0,4.0,1.0,2.0,0.5,1.2125905179374854,0.30314762948437135
claude,claude-sonnet-4-6,824751,2026-06-14,Texas Rangers,Boston Red Sox,Fenway Park,duration_min,185.0,145.0,240.0,95.0,171.0,1.0,14.0,0.08187134502923976,23.039219840812223,0.13473227977083171
claude,claude-sonnet-4-6,824751,2026-06-14,Texas Rangers,Boston Red Sox,Fenway Park,attendance,36500.0,32000.0,38500.0,6500.0,32006.0,1.0,4494.0,0.1404111729050803,1576.367673318731,0.04925225499339908
claude,claude-sonnet-4-6,824752,2026-06-12,Texas Rangers,Boston Red Sox,Fenway Park,total_runs,9.0,3.0,17.0,14.0,11.0,1.0,2.0,0.18181818181818182,3.395253450224959,0.30865940456590535
claude,claude-sonnet-4-6,824752,2026-06-12,Texas Rangers,Boston Red Sox,Fenway Park,total_strikeouts,16.0,9.0,25.0,16.0,12.0,1.0,4.0,0.3333333333333333,3.880289657399953,0.3233574714499961
claude,claude-sonnet-4-6,824752,2026-06-12,Texas Rangers,Boston Red Sox,Fenway Park,total_home_runs,2.0,0.0,5.0,5.0,3.0,1.0,1.0,0.3333333333333333,1.2125905179374854,0.4041968393124951
claude,claude-sonnet-4-6,824752,2026-06-12,Texas Rangers,Boston Red Sox,Fenway Park,duration_min,195.0,155.0,245.0,90.0,166.0,1.0,29.0,0.1746987951807229,21.826629322874737,0.1314857188124984
claude,claude-sonnet-4-6,824752,2026-06-12,Texas Rangers,Boston Red Sox,Fenway Park,attendance,36500.0,30000.0,37755.0,7755.0,33919.0,1.0,2581.0,0.0760930451959079,1880.72789332104,0.05544762207969103
claude,claude-sonnet-4-6,824823,2026-06-14,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,8.5,3.0,17.0,14.0,7.0,1.0,1.5,0.21428571428571427,3.395253450224959,0.4850362071749941
claude,claude-sonnet-4-6,824823,2026-06-14,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,17.0,9.0,27.0,18.0,17.0,1.0,0.0,0.0,4.365325864574947,0.2567838743867616
claude,claude-sonnet-4-6,824823,2026-06-14,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.2125905179374854,0.6062952589687427
claude,claude-sonnet-4-6,824823,2026-06-14,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,185.0,150.0,230.0,80.0,166.0,1.0,19.0,0.1144578313253012,19.401448286999766,0.11687619449999859
claude,claude-sonnet-4-6,824823,2026-06-14,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,attendance,28000.0,18000.0,40000.0,22000.0,20611.0,1.0,7389.0,0.35849788947649314,5335.398278924936,0.2588616893370014
claude,claude-sonnet-4-6,824826,2026-06-12,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,8.5,3.0,16.0,13.0,10.0,1.0,1.5,0.15,3.152735346637462,0.3152735346637462
claude,claude-sonnet-4-6,824826,2026-06-12,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,16.0,9.0,24.0,15.0,17.0,1.0,1.0,0.058823529411764705,3.6377715538124566,0.21398656198896804
claude,claude-sonnet-4-6,824826,2026-06-12,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.2125905179374854,0.6062952589687427
claude,claude-sonnet-4-6,824826,2026-06-12,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,185.0,145.0,235.0,90.0,164.0,1.0,21.0,0.12804878048780488,21.826629322874737,0.1330892031882606
claude,claude-sonnet-4-6,824826,2026-06-12,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,attendance,28500.0,18000.0,40000.0,22000.0,25458.0,1.0,3042.0,0.11949092623144002,5335.398278924936,0.20957648986271254
claude,claude-sonnet-4-6,824827,2026-06-11,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,8.0,3.0,15.0,12.0,12.0,1.0,4.0,0.3333333333333333,2.910217243049965,0.24251810358749706
claude,claude-sonnet-4-6,824827,2026-06-11,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,16.0,9.0,25.0,16.0,16.0,1.0,0.0,0.0,3.880289657399953,0.24251810358749706
claude,claude-sonnet-4-6,824827,2026-06-11,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,2.0,0.0,5.0,5.0,5.0,1.0,3.0,0.6,1.2125905179374854,0.2425181035874971
claude,claude-sonnet-4-6,824827,2026-06-11,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,185.0,150.0,230.0,80.0,164.0,1.0,21.0,0.12804878048780488,19.401448286999766,0.11830151394512052
claude,claude-sonnet-4-6,824827,2026-06-11,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,attendance,24000.0,14000.0,38000.0,24000.0,15776.0,1.0,8224.0,0.5212981744421906,5820.43448609993,0.3689423482568414
claude,claude-sonnet-4-6,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,8.5,3.0,17.0,14.0,12.0,1.0,3.5,0.2916666666666667,3.395253450224959,0.2829377875187466
claude,claude-sonnet-4-6,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,16.0,8.0,25.0,17.0,15.0,1.0,1.0,0.06666666666666667,4.122807760987451,0.27485385073249674
claude,claude-sonnet-4-6,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,2.0,0.0,5.0,5.0,6.0,0.0,4.0,0.6666666666666666,1.2125905179374854,0.20209841965624756
claude,claude-sonnet-4-6,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,185.0,145.0,240.0,95.0,167.0,1.0,18.0,0.10778443113772455,23.039219840812223,0.13795940024438458
claude,claude-sonnet-4-6,824828,2026-06-13,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,attendance,28500.0,18000.0,40000.0,22000.0,25722.0,1.0,2778.0,0.1080009330534173,5335.398278924936,0.2074254832021202
claude,claude-sonnet-4-6,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,8.5,3.0,17.0,14.0,9.0,1.0,0.5,0.05555555555555555,3.395253450224959,0.3772503833583288
claude,claude-sonnet-4-6,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,16.0,9.0,24.0,15.0,11.0,1.0,5.0,0.45454545454545453,3.6377715538124566,0.3307065048920415
claude,claude-sonnet-4-6,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,1.8,0.0,5.0,5.0,1.0,1.0,0.8,0.8,1.2125905179374854,1.2125905179374854
claude,claude-sonnet-4-6,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,195.0,155.0,245.0,90.0,165.0,1.0,30.0,0.18181818181818182,21.826629322874737,0.1322826019568166
claude,claude-sonnet-4-6,824829,2026-06-08,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,attendance,28500.0,18000.0,40000.0,22000.0,12377.0,0.0,16123.0,1.3026581562575745,5335.398278924936,0.43107362680172384
claude,claude-sonnet-4-6,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,8.0,3.0,15.0,12.0,11.0,1.0,3.0,0.2727272727272727,2.910217243049965,0.2645652039136332
claude,claude-sonnet-4-6,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,16.0,9.0,25.0,16.0,13.0,1.0,3.0,0.23076923076923078,3.880289657399953,0.2984838197999964
claude,claude-sonnet-4-6,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,2.0,0.0,5.0,5.0,3.0,1.0,1.0,0.3333333333333333,1.2125905179374854,0.4041968393124951
claude,claude-sonnet-4-6,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,185.0,150.0,230.0,80.0,192.0,1.0,7.0,0.036458333333333336,19.401448286999766,0.10104920982812378
claude,claude-sonnet-4-6,824830,2026-06-09,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,attendance,24000.0,14000.0,36000.0,22000.0,14728.0,1.0,9272.0,0.6295491580662683,5335.398278924936,0.36226224055709777
claude,claude-sonnet-4-6,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_runs,8.0,3.0,15.0,12.0,9.0,1.0,1.0,0.1111111111111111,2.910217243049965,0.3233574714499961
claude,claude-sonnet-4-6,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_strikeouts,16.0,9.0,24.0,15.0,17.0,1.0,1.0,0.058823529411764705,3.6377715538124566,0.21398656198896804
claude,claude-sonnet-4-6,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,total_home_runs,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.2125905179374854,0.6062952589687427
claude,claude-sonnet-4-6,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,duration_min,185.0,150.0,230.0,80.0,145.0,0.0,40.0,0.27586206896551724,19.401448286999766,0.13380309163448115
claude,claude-sonnet-4-6,824831,2026-06-10,Seattle Mariners,Baltimore Orioles,Oriole Park at Camden Yards,attendance,24000.0,14000.0,35000.0,21000.0,13483.0,0.0,10517.0,0.7800192835422384,5092.880175337438,0.377726038369609
claude,claude-sonnet-4-6,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,total_runs,8.5,3.0,17.0,14.0,9.0,1.0,0.5,0.05555555555555555,3.395253450224959,0.3772503833583288
claude,claude-sonnet-4-6,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,total_strikeouts,17.0,9.0,27.0,18.0,17.0,1.0,0.0,0.0,4.365325864574947,0.2567838743867616
claude,claude-sonnet-4-6,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,total_home_runs,2.0,0.0,6.0,6.0,4.0,1.0,2.0,0.5,1.4551086215249824,0.3637771553812456
claude,claude-sonnet-4-6,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,duration_min,195.0,150.0,250.0,100.0,161.0,1.0,34.0,0.2111801242236025,24.251810358749708,0.15063236247670625
claude,claude-sonnet-4-6,824912,2026-06-16,San Francisco Giants,Atlanta Braves,Truist Park,attendance,38500.0,28000.0,45000.0,17000.0,31266.0,1.0,7234.0,0.23136953879613636,4122.807760987451,0.1318623348361623
claude,claude-sonnet-4-6,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,total_runs,8.5,3.0,17.0,14.0,12.0,1.0,3.5,0.2916666666666667,3.395253450224959,0.2829377875187466
claude,claude-sonnet-4-6,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,total_strikeouts,16.0,8.0,26.0,18.0,13.0,1.0,3.0,0.23076923076923078,4.365325864574947,0.33579429727499593
claude,claude-sonnet-4-6,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,total_home_runs,2.0,0.0,6.0,6.0,4.0,1.0,2.0,0.5,1.4551086215249824,0.3637771553812456
claude,claude-sonnet-4-6,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,duration_min,195.0,150.0,255.0,105.0,171.0,1.0,24.0,0.14035087719298245,25.464400876687193,0.14891462500986663
claude,claude-sonnet-4-6,824913,2026-06-17,San Francisco Giants,Atlanta Braves,Truist Park,attendance,38500.0,28000.0,44000.0,16000.0,35449.0,1.0,3051.0,0.08606730796355327,3880.2896573999533,0.10946118811249833
claude,claude-sonnet-4-6,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_runs,8.5,3.0,17.0,14.0,9.0,1.0,0.5,0.05555555555555555,3.395253450224959,0.3772503833583288
claude,claude-sonnet-4-6,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_strikeouts,16.0,8.0,26.0,18.0,17.0,1.0,1.0,0.058823529411764705,4.365325864574947,0.2567838743867616
claude,claude-sonnet-4-6,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_home_runs,1.8,0.0,5.0,5.0,1.0,1.0,0.8,0.8,1.2125905179374854,1.2125905179374854
claude,claude-sonnet-4-6,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,duration_min,185.0,145.0,235.0,90.0,150.0,1.0,35.0,0.23333333333333334,21.826629322874737,0.14551086215249825
claude,claude-sonnet-4-6,824914,2026-06-05,Pittsburgh Pirates,Atlanta Braves,Truist Park,attendance,32000.0,22000.0,42000.0,20000.0,39418.0,1.0,7418.0,0.18818813739915774,4850.362071749942,0.12304942086736875
claude,claude-sonnet-4-6,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_runs,8.0,3.0,15.0,12.0,9.0,1.0,1.0,0.1111111111111111,2.910217243049965,0.3233574714499961
claude,claude-sonnet-4-6,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_strikeouts,17.0,10.0,26.0,16.0,17.0,1.0,0.0,0.0,3.880289657399953,0.22825233278823254
claude,claude-sonnet-4-6,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_home_runs,2.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.2125905179374854,1.2125905179374854
claude,claude-sonnet-4-6,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,duration_min,185.0,150.0,230.0,80.0,155.0,1.0,30.0,0.1935483870967742,19.401448286999766,0.1251706341096759
claude,claude-sonnet-4-6,824915,2026-06-06,Pittsburgh Pirates,Atlanta Braves,Truist Park,attendance,32000.0,22000.0,42000.0,20000.0,40276.0,1.0,8276.0,0.20548217300625682,4850.362071749942,0.12042809791811356
claude,claude-sonnet-4-6,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_runs,8.5,3.0,17.0,14.0,5.0,1.0,3.5,0.7,3.395253450224959,0.6790506900449917
claude,claude-sonnet-4-6,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_strikeouts,16.0,8.0,26.0,18.0,18.0,1.0,2.0,0.1111111111111111,4.365325864574947,0.24251810358749706
claude,claude-sonnet-4-6,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,total_home_runs,1.8,0.0,5.0,5.0,1.0,1.0,0.8,0.8,1.2125905179374854,1.2125905179374854
claude,claude-sonnet-4-6,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,duration_min,195.0,155.0,245.0,90.0,153.0,0.0,42.0,0.27450980392156865,21.826629322874737,0.14265770799264535
claude,claude-sonnet-4-6,824916,2026-06-07,Pittsburgh Pirates,Atlanta Braves,Truist Park,attendance,32000.0,22000.0,42000.0,20000.0,37697.0,1.0,5697.0,0.15112608430379076,4850.362071749942,0.12866705763721095
claude,claude-sonnet-4-6,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,total_runs,8.0,3.0,15.0,12.0,5.0,1.0,3.0,0.6,2.910217243049965,0.582043448609993
claude,claude-sonnet-4-6,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,total_strikeouts,17.0,10.0,26.0,16.0,16.0,1.0,1.0,0.0625,3.880289657399953,0.24251810358749706
claude,claude-sonnet-4-6,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,total_home_runs,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.2125905179374854,0.6062952589687427
claude,claude-sonnet-4-6,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,duration_min,185.0,150.0,230.0,80.0,151.0,1.0,34.0,0.2251655629139073,19.401448286999766,0.12848641249668719
claude,claude-sonnet-4-6,824989,2026-06-18,Los Angeles Angels,Athletics,Sutter Health Park,attendance,9500.0,5000.0,16000.0,11000.0,9245.0,1.0,255.0,0.027582477014602487,2667.699139462468,0.28855588312195435
claude,claude-sonnet-4-6,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,total_runs,8.5,3.0,16.0,13.0,11.0,1.0,2.5,0.22727272727272727,3.152735346637462,0.2866123042397693
claude,claude-sonnet-4-6,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,total_strikeouts,16.0,8.0,26.0,18.0,22.0,1.0,6.0,0.2727272727272727,4.365325864574947,0.19842390293522486
claude,claude-sonnet-4-6,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,total_home_runs,1.5,0.0,5.0,5.0,4.0,1.0,2.5,0.625,1.2125905179374854,0.30314762948437135
claude,claude-sonnet-4-6,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,duration_min,185.0,145.0,240.0,95.0,179.0,1.0,6.0,0.0335195530726257,23.039219840812223,0.12871072536766603
claude,claude-sonnet-4-6,824991,2026-06-16,Pittsburgh Pirates,Athletics,Sutter Health Park,attendance,9500.0,5000.0,16000.0,11000.0,8615.0,1.0,885.0,0.10272780034822983,2667.699139462468,0.3096574741105592
claude,claude-sonnet-4-6,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,total_runs,8.0,3.0,15.0,12.0,16.0,0.0,8.0,0.5,2.910217243049965,0.1818885776906228
claude,claude-sonnet-4-6,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,total_strikeouts,16.0,9.0,24.0,15.0,22.0,1.0,6.0,0.2727272727272727,3.6377715538124566,0.16535325244602075
claude,claude-sonnet-4-6,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,total_home_runs,1.0,0.0,4.0,4.0,4.0,1.0,3.0,0.75,0.9700724143499883,0.24251810358749706
claude,claude-sonnet-4-6,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,duration_min,185.0,150.0,230.0,80.0,170.0,1.0,15.0,0.08823529411764706,19.401448286999766,0.11412616639411627
claude,claude-sonnet-4-6,824992,2026-06-17,Pittsburgh Pirates,Athletics,Sutter Health Park,attendance,7500.0,4000.0,13000.0,9000.0,9024.0,1.0,1524.0,0.16888297872340424,2182.6629322874737,0.24187310863114736
claude,claude-sonnet-4-6,824993,2026-06-15,Pittsburgh Pirates,Athletics,Sutter Health Park,total_runs,8.5,3.0,16.0,13.0,13.0,1.0,4.5,0.34615384615384615,3.152735346637462,0.2425181035874971
claude,claude-sonnet-4-6,824993,2026-06-15,Pittsburgh Pirates,Athletics,Sutter Health Park,total_strikeouts,16.0,9.0,25.0,16.0,14.0,1.0,2.0,0.14285714285714285,3.880289657399953,0.2771635469571395
claude,claude-sonnet-4-6,824993,2026-06-15,Pittsburgh Pirates,Athletics,Sutter Health Park,total_home_runs,1.8,0.0,5.0,5.0,4.0,1.0,2.2,0.55,1.2125905179374854,0.30314762948437135
claude,claude-sonnet-4-6,824993,2026-06-15,Pittsburgh Pirates,Athletics,Sutter Health Park,duration_min,185.0,150.0,230.0,80.0,167.0,1.0,18.0,0.10778443113772455,19.401448286999766,0.1161763370479028
