model,ticker,pred_date,run,current_price,window_days,target_date,actual_date,actual_price,point_estimate,ci_50_low,ci_50_high,ci_80_low,ci_80_high,ci_90_low,ci_90_high,hit_50,hit_80,hit_90,brier_score
claude,TFC,2026-02-24,4,49.65999984741211,20,2026-03-16,2026-03-16,44.52000045776367,49.85,48.95,50.75,48.2,51.5,47.65,52.05,0.0,0.0,0.0,0.014333228459072799
claude,TFC,2026-02-24,5,49.65999984741211,20,2026-03-16,2026-03-16,44.52000045776367,49.75,48.2,51.3,46.85,52.65,45.75,53.75,0.0,0.0,0.0,0.013800441531722307
claude,TFC,2026-02-24,1,49.65999984741211,2,2026-02-26,2026-02-26,51.5,49.66,49.2,50.12,48.85,50.47,48.6,50.72,0.0,0.0,0.0,0.0012765010839853
claude,TFC,2026-02-24,2,49.65999984741211,2,2026-02-26,2026-02-26,51.5,49.66,49.16,50.16,48.66,50.66,48.16,51.16,0.0,0.0,0.0,0.0012765010839853
claude,TFC,2026-02-24,3,49.65999984741211,2,2026-02-26,2026-02-26,51.5,49.66,48.75,50.57,47.84,51.48,47.18,52.14,0.0,0.0,1.0,0.0012765010839853
claude,TFC,2026-02-24,4,49.65999984741211,2,2026-02-26,2026-02-26,51.5,49.66,49.2,50.12,48.85,50.47,48.6,50.72,0.0,0.0,0.0,0.0012765010839853
claude,TFC,2026-02-24,5,49.65999984741211,2,2026-02-26,2026-02-26,51.5,49.66,49.16,50.16,48.66,50.66,48.16,51.16,0.0,0.0,0.0,0.0012765010839853
claude,TFC,2026-02-25,1,50.56999969482422,7,2026-03-04,2026-03-04,49.11000061035156,50.75,49.85,51.65,49.2,52.3,48.75,52.75,0.0,0.0,1.0,0.0011151864753156933
claude,TFC,2026-02-25,2,50.56999969482422,7,2026-03-04,2026-03-04,49.11000061035156,50.75,49.85,51.65,49.2,52.3,48.75,52.75,0.0,0.0,1.0,0.0011151864753156933
claude,TFC,2026-02-25,3,50.56999969482422,7,2026-03-04,2026-03-04,49.11000061035156,50.75,49.8,51.7,49.2,52.3,48.75,52.75,0.0,0.0,1.0,0.0011151864753156933
claude,TFC,2026-02-25,4,50.56999969482422,7,2026-03-04,2026-03-04,49.11000061035156,50.75,49.8,51.7,48.9,52.6,48.2,53.3,0.0,1.0,1.0,0.0011151864753156933
claude,TFC,2026-02-25,5,50.56999969482422,7,2026-03-04,2026-03-04,49.11000061035156,50.75,49.85,51.65,48.95,52.55,48.3,53.2,0.0,1.0,1.0,0.0011151864753156933
claude,TFC,2026-02-26,1,51.5,6,2026-03-04,2026-03-04,49.11000061035156,51.75,50.8,52.7,49.95,53.55,49.3,54.2,0.0,0.0,0.0,0.0028897999143890907
claude,TFC,2026-02-26,2,51.5,6,2026-03-04,2026-03-04,49.11000061035156,51.75,50.8,52.7,49.9,53.6,49.2,54.3,0.0,0.0,0.0,0.0028897999143890907
claude,TFC,2026-02-26,3,51.5,6,2026-03-04,2026-03-04,49.11000061035156,51.75,50.8,52.7,49.9,53.6,49.2,54.3,0.0,0.0,0.0,0.0028897999143890907
claude,TFC,2026-02-26,4,51.5,6,2026-03-04,2026-03-04,49.11000061035156,51.75,50.9,52.6,50.25,53.25,49.8,53.7,0.0,0.0,0.0,0.0028897999143890907
claude,TFC,2026-02-26,5,51.5,6,2026-03-04,2026-03-04,49.11000061035156,51.5,50.75,52.25,50.0,53.0,49.5,53.5,0.0,0.0,0.0,0.0023684035371610668
claude,TFC,2026-02-26,1,51.5,7,2026-03-05,2026-03-05,48.47999954223633,51.75,50.8,52.7,49.9,53.6,49.2,54.3,0.0,0.0,0.0,0.004549570642118697
claude,TFC,2026-02-26,2,51.5,7,2026-03-05,2026-03-05,48.47999954223633,51.75,50.8,52.7,49.85,53.65,49.2,54.3,0.0,0.0,0.0,0.004549570642118697
claude,TFC,2026-02-26,3,51.5,7,2026-03-05,2026-03-05,48.47999954223633,51.75,50.8,52.7,49.85,53.65,49.2,54.3,0.0,0.0,0.0,0.004549570642118697
claude,TFC,2026-02-26,4,51.5,7,2026-03-05,2026-03-05,48.47999954223633,51.75,50.8,52.7,50.2,53.3,49.8,53.7,0.0,0.0,0.0,0.004549570642118697
claude,TFC,2026-02-26,5,51.5,7,2026-03-05,2026-03-05,48.47999954223633,51.75,50.8,52.7,49.85,53.65,49.2,54.3,0.0,0.0,0.0,0.004549570642118697
claude,TFC,2026-02-27,1,49.310001373291016,21,2026-03-20,2026-03-20,44.15999984741211,49.75,48.2,51.3,46.8,52.7,45.6,53.9,0.0,0.0,0.0,0.01602379990185064
claude,TFC,2026-02-27,2,49.310001373291016,21,2026-03-20,2026-03-20,44.15999984741211,49.75,48.2,51.3,46.85,52.65,45.8,53.7,0.0,0.0,0.0,0.01602379990185064
claude,TFC,2026-02-27,3,49.310001373291016,21,2026-03-20,2026-03-20,44.15999984741211,49.75,48.2,51.3,46.85,52.65,45.75,53.75,0.0,0.0,0.0,0.01602379990185064
claude,TFC,2026-02-27,4,49.310001373291016,21,2026-03-20,2026-03-20,44.15999984741211,49.85,48.2,51.5,46.8,52.9,45.7,54.0,0.0,0.0,0.0,0.016602230135737892
claude,TFC,2026-02-27,5,49.310001373291016,21,2026-03-20,2026-03-20,44.15999984741211,49.85,48.2,51.5,46.8,52.9,45.7,54.0,0.0,0.0,0.0,0.016602230135737892
claude,TFC,2026-02-27,1,49.310001373291016,6,2026-03-05,2026-03-05,48.47999954223633,49.45,48.75,50.15,48.2,50.7,47.85,51.05,0.0,1.0,1.0,0.0004003304864882158
claude,TFC,2026-02-27,2,49.310001373291016,6,2026-03-05,2026-03-05,48.47999954223633,49.31,48.56,50.06,47.81,50.81,47.31,51.31,0.0,1.0,1.0,0.00029311054952467204
claude,TFC,2026-02-27,3,49.310001373291016,6,2026-03-05,2026-03-05,48.47999954223633,49.45,48.75,50.15,48.2,50.7,47.85,51.05,0.0,1.0,1.0,0.0004003304864882158
claude,TFC,2026-02-27,4,49.310001373291016,6,2026-03-05,2026-03-05,48.47999954223633,49.31,48.56,50.06,47.81,50.81,47.31,51.31,0.0,1.0,1.0,0.00029311054952467204
claude,TFC,2026-02-27,5,49.310001373291016,6,2026-03-05,2026-03-05,48.47999954223633,49.45,48.75,50.15,48.25,50.65,47.85,51.05,0.0,1.0,1.0,0.0004003304864882158
claude,TFC,2026-03-02,1,49.54999923706055,22,2026-03-24,2026-03-24,45.31999969482422,49.8,48.75,50.85,47.95,51.65,47.35,52.25,0.0,0.0,0.0,0.009771838722558187
claude,TFC,2026-03-02,2,49.54999923706055,22,2026-03-24,2026-03-24,45.31999969482422,49.75,48.5,51.0,47.25,52.25,46.5,53.0,0.0,0.0,0.0,0.009554934532506427
claude,TFC,2026-03-02,3,49.54999923706055,22,2026-03-24,2026-03-24,45.31999969482422,49.55,48.25,50.85,47.15,51.95,46.3,52.8,0.0,0.0,0.0,0.0087116616752391
claude,TFC,2026-03-02,4,49.54999923706055,22,2026-03-24,2026-03-24,45.31999969482422,49.75,48.5,51.0,47.25,52.25,46.5,53.0,0.0,0.0,0.0,0.009554934532506427
claude,TFC,2026-03-02,5,49.54999923706055,22,2026-03-24,2026-03-24,45.31999969482422,49.55,47.8,51.3,46.2,52.9,45.1,54.0,0.0,0.0,1.0,0.0087116616752391
claude,TGT,2026-02-18,1,115.66000366210938,1,2026-02-19,2026-02-19,115.66000366210938,115.66,114.4,116.92,113.35,117.97,112.58,118.74,1.0,1.0,1.0,1.0025273271095567e-15
claude,TGT,2026-02-18,2,115.66000366210938,1,2026-02-19,2026-02-19,115.66000366210938,115.66,114.5,116.82,113.2,118.12,112.35,118.97,1.0,1.0,1.0,1.0025273271095567e-15
claude,TGT,2026-02-18,3,115.66000366210938,1,2026-02-19,2026-02-19,115.66000366210938,115.89,114.77,117.01,113.92,117.86,113.31,118.47,1.0,1.0,1.0,3.95435302741402e-06
claude,TGT,2026-02-18,4,115.66000366210938,1,2026-02-19,2026-02-19,115.66000366210938,115.66,114.5,116.82,113.2,118.12,112.3,119.02,1.0,1.0,1.0,1.0025273271095567e-15
claude,TGT,2026-02-18,5,115.66000366210938,1,2026-02-19,2026-02-19,115.66000366210938,115.89,114.32,117.46,113.21,118.57,112.45,119.33,1.0,1.0,1.0,3.95435302741402e-06
claude,TGT,2026-02-19,1,115.66000366210938,1,2026-02-20,2026-02-20,116.69000244140624,115.89,114.32,117.46,113.21,118.57,112.45,119.33,1.0,1.0,1.0,4.700189054965346e-05
claude,TGT,2026-02-19,2,115.66000366210938,1,2026-02-20,2026-02-20,116.69000244140624,115.78,114.32,117.24,113.18,118.38,112.45,119.11,1.0,1.0,1.0,6.0815995074837605e-05
claude,TGT,2026-02-19,3,115.66000366210938,1,2026-02-20,2026-02-20,116.69000244140624,115.66,114.5,116.82,113.2,118.12,112.35,118.97,1.0,1.0,1.0,7.791287144257984e-05
claude,TGT,2026-02-19,4,115.66000366210938,1,2026-02-20,2026-02-20,116.69000244140624,115.66,114.5,116.82,113.34,117.98,112.66,118.66,1.0,1.0,1.0,7.791287144257984e-05
claude,TGT,2026-02-19,5,115.66000366210938,1,2026-02-20,2026-02-20,116.69000244140624,115.66,114.5,116.82,113.2,118.12,112.3,119.02,1.0,1.0,1.0,7.791287144257984e-05
claude,TGT,2026-02-19,1,115.66000366210938,20,2026-03-11,2026-03-11,118.77999877929688,117.5,113.25,121.75,109.5,125.5,106.75,128.25,1.0,1.0,1.0,0.0001161268051449155
claude,TGT,2026-02-19,2,115.66000366210938,20,2026-03-11,2026-03-11,118.77999877929688,117.5,113.8,121.2,110.5,124.5,108.0,127.0,1.0,1.0,1.0,0.0001161268051449155
claude,TGT,2026-02-19,3,115.66000366210938,20,2026-03-11,2026-03-11,118.77999877929688,117.5,113.25,121.75,109.5,125.5,106.75,128.25,1.0,1.0,1.0,0.0001161268051449155
claude,TGT,2026-02-19,4,115.66000366210938,20,2026-03-11,2026-03-11,118.77999877929688,117.25,113.8,120.7,110.5,124.0,108.2,126.3,1.0,1.0,1.0,0.00016591877617516535
claude,TGT,2026-02-19,5,115.66000366210938,20,2026-03-11,2026-03-11,118.77999877929688,118.25,114.8,121.7,111.35,125.15,108.9,127.6,1.0,1.0,1.0,1.9909626172605438e-05
claude,TGT,2026-02-20,1,116.69000244140624,20,2026-03-12,2026-03-12,115.75,118.25,114.5,122.0,111.75,124.75,109.25,127.25,1.0,1.0,1.0,0.0004664853593569965
claude,TGT,2026-02-20,2,116.69000244140624,20,2026-03-12,2026-03-12,115.75,118.25,114.8,121.7,111.5,125.0,109.2,127.3,1.0,1.0,1.0,0.0004664853593569965
claude,TGT,2026-02-20,3,116.69000244140624,20,2026-03-12,2026-03-12,115.75,118.25,114.5,122.0,111.75,124.75,109.25,127.25,1.0,1.0,1.0,0.0004664853593569965
claude,TGT,2026-02-20,4,116.69000244140624,20,2026-03-12,2026-03-12,115.75,118.25,114.5,122.0,111.75,124.75,109.5,127.0,1.0,1.0,1.0,0.0004664853593569965
claude,TGT,2026-02-20,5,116.69000244140624,20,2026-03-12,2026-03-12,115.75,118.25,115.5,121.0,112.75,123.75,110.25,126.25,1.0,1.0,1.0,0.0004664853593569965
claude,TGT,2026-02-23,1,113.33999633789062,18,2026-03-13,2026-03-13,117.33999633789062,114.2,110.5,117.9,107.8,120.6,105.4,123.0,1.0,1.0,1.0,0.0007160875819740599
claude,TGT,2026-02-23,2,113.33999633789062,18,2026-03-13,2026-03-13,117.33999633789062,114.25,110.5,117.8,107.2,121.4,104.8,124.9,1.0,1.0,1.0,0.0006934637899491779
claude,TGT,2026-02-23,3,113.33999633789062,18,2026-03-13,2026-03-13,117.33999633789062,114.25,110.5,118.0,107.75,120.75,105.25,123.25,1.0,1.0,1.0,0.0006934637899491779
claude,TGT,2026-02-23,4,113.33999633789062,18,2026-03-13,2026-03-13,117.33999633789062,114.2,111.5,116.9,109.2,119.2,107.5,120.9,0.0,1.0,1.0,0.0007160875819740599
claude,TGT,2026-02-23,5,113.33999633789062,18,2026-03-13,2026-03-13,117.33999633789062,114.2,110.85,117.55,107.5,120.9,105.15,123.25,1.0,1.0,1.0,0.0007160875819740599
claude,TGT,2026-02-23,1,113.33999633789062,3,2026-02-26,2026-02-26,114.79000091552734,113.5,111.8,115.2,110.5,116.5,109.5,117.5,1.0,1.0,1.0,0.0001262908593266767
claude,TGT,2026-02-23,2,113.33999633789062,3,2026-02-26,2026-02-26,114.79000091552734,113.34,111.89,114.79,110.44,116.24,109.22,117.46,0.0,1.0,1.0,0.00015956161898085156
claude,TGT,2026-02-23,3,113.33999633789062,3,2026-02-26,2026-02-26,114.79000091552734,113.34,111.47,115.21,109.6,117.08,108.16,118.52,1.0,1.0,1.0,0.00015956161898085156
claude,TGT,2026-02-23,4,113.33999633789062,3,2026-02-26,2026-02-26,114.79000091552734,113.34,111.5,115.18,109.89,116.79,108.67,118.01,1.0,1.0,1.0,0.00015956161898085156
claude,TGT,2026-02-23,5,113.33999633789062,3,2026-02-26,2026-02-26,114.79000091552734,113.34,111.89,114.79,110.44,116.24,109.22,117.46,0.0,1.0,1.0,0.00015956161898085156
claude,TGT,2026-02-24,1,115.5199966430664,20,2026-03-16,2026-03-16,117.0500030517578,117.25,113.8,120.7,110.45,124.05,108.2,126.3,1.0,1.0,1.0,2.9194690725148586e-06
claude,TGT,2026-02-24,2,115.5199966430664,20,2026-03-16,2026-03-16,117.0500030517578,117.25,113.8,120.7,110.45,124.05,108.15,126.35,1.0,1.0,1.0,2.9194690725148586e-06
claude,TGT,2026-02-24,3,115.5199966430664,20,2026-03-16,2026-03-16,117.0500030517578,116.78,112.45,121.12,108.89,124.68,106.32,127.25,1.0,1.0,1.0,5.321015047009648e-06
claude,TGT,2026-02-24,4,115.5199966430664,20,2026-03-16,2026-03-16,117.0500030517578,117.25,113.8,120.7,110.5,124.0,108.2,126.3,1.0,1.0,1.0,2.9194690725148586e-06
claude,TGT,2026-02-24,5,115.5199966430664,20,2026-03-16,2026-03-16,117.0500030517578,117.25,113.8,120.7,110.35,124.15,107.9,126.6,1.0,1.0,1.0,2.9194690725148586e-06
claude,TGT,2026-02-24,1,115.5199966430664,2,2026-02-26,2026-02-26,114.79000091552734,115.52,113.87,117.17,112.64,118.4,111.73,119.31,1.0,1.0,1.0,4.0442361996728854e-05
claude,TGT,2026-02-24,2,115.5199966430664,2,2026-02-26,2026-02-26,114.79000091552734,115.52,113.84,117.2,112.16,118.88,111.32,119.72,1.0,1.0,1.0,4.0442361996728854e-05
claude,TGT,2026-02-24,3,115.5199966430664,2,2026-02-26,2026-02-26,114.79000091552734,115.52,113.75,117.29,112.21,118.83,111.13,119.91,1.0,1.0,1.0,4.0442361996728854e-05
claude,TGT,2026-02-24,4,115.5199966430664,2,2026-02-26,2026-02-26,114.79000091552734,115.52,113.75,117.29,111.98,119.06,110.21,120.83,1.0,1.0,1.0,4.0442361996728854e-05
claude,TGT,2026-02-24,5,115.5199966430664,2,2026-02-26,2026-02-26,114.79000091552734,115.52,113.87,117.17,112.44,118.6,111.32,119.72,1.0,1.0,1.0,4.0442361996728854e-05
claude,TGT,2026-02-25,1,116.44000244140624,7,2026-03-04,2026-03-04,120.08000183105467,117.25,114.5,119.8,112.2,121.9,110.3,124.5,0.0,1.0,1.0,0.000555433489011094
claude,TGT,2026-02-25,2,116.44000244140624,7,2026-03-04,2026-03-04,120.08000183105467,117.85,115.2,120.5,112.8,122.9,110.5,125.2,1.0,1.0,1.0,0.00034488083996406477
claude,TGT,2026-02-25,3,116.44000244140624,7,2026-03-04,2026-03-04,120.08000183105467,117.25,114.8,119.7,112.5,122.0,110.75,123.75,0.0,1.0,1.0,0.000555433489011094
claude,TGT,2026-02-25,4,116.44000244140624,7,2026-03-04,2026-03-04,120.08000183105467,117.25,114.5,119.95,112.25,122.6,110.15,124.85,0.0,1.0,1.0,0.000555433489011094
claude,TGT,2026-02-25,5,116.44000244140624,7,2026-03-04,2026-03-04,120.08000183105467,117.2,115.5,118.9,113.8,120.6,112.4,122.0,0.0,1.0,1.0,0.0005752334812213784
claude,TGT,2026-02-26,1,114.79000091552734,6,2026-03-04,2026-03-04,120.08000183105467,115.5,113.2,117.8,111.5,119.5,110.0,121.0,0.0,0.0,1.0,0.001454755244556401
claude,TGT,2026-02-26,2,114.79000091552734,6,2026-03-04,2026-03-04,120.08000183105467,115.2,112.85,117.55,110.5,119.9,108.75,121.65,0.0,0.0,1.0,0.0016515761328461725
claude,TGT,2026-02-26,3,114.79000091552734,6,2026-03-04,2026-03-04,120.08000183105467,114.79,112.5,117.08,110.21,119.37,108.56,121.02,0.0,0.0,1.0,0.0019407530305636767
claude,TGT,2026-02-26,4,114.79000091552734,6,2026-03-04,2026-03-04,120.08000183105467,115.5,113.2,117.8,111.5,119.5,110.2,120.8,0.0,0.0,1.0,0.001454755244556401
claude,TGT,2026-02-26,5,114.79000091552734,6,2026-03-04,2026-03-04,120.08000183105467,114.79,112.5,117.08,110.21,119.37,108.65,120.93,0.0,0.0,1.0,0.0019407530305636767
claude,TGT,2026-02-26,1,114.79000091552734,7,2026-03-05,2026-03-05,120.36000061035156,115.5,112.8,118.2,110.5,120.5,108.8,122.2,0.0,1.0,1.0,0.0016304530032551872
claude,TGT,2026-02-26,2,114.79000091552734,7,2026-03-05,2026-03-05,120.36000061035156,115.5,112.8,118.2,110.5,120.5,108.8,122.2,0.0,1.0,1.0,0.0016304530032551872
claude,TGT,2026-02-26,3,114.79000091552734,7,2026-03-05,2026-03-05,120.36000061035156,115.5,112.85,118.15,110.2,120.8,108.55,122.45,0.0,1.0,1.0,0.0016304530032551872
claude,TGT,2026-02-26,4,114.79000091552734,7,2026-03-05,2026-03-05,120.36000061035156,115.5,112.8,118.2,110.5,120.5,108.8,122.2,0.0,1.0,1.0,0.0016304530032551872
claude,TGT,2026-02-26,5,114.79000091552734,7,2026-03-05,2026-03-05,120.36000061035156,115.5,112.8,118.2,110.5,120.5,108.8,122.2,0.0,1.0,1.0,0.0016304530032551872
claude,TGT,2026-02-27,1,113.79000091552734,21,2026-03-20,2026-03-20,113.26000213623048,115.2,111.5,118.9,108.8,121.6,106.9,123.5,1.0,1.0,1.0,0.0002933927463647753
claude,TGT,2026-02-27,2,113.79000091552734,21,2026-03-20,2026-03-20,113.26000213623048,115.25,111.5,119.0,108.75,121.75,106.25,124.25,1.0,1.0,1.0,0.0003087109892576295
claude,TGT,2026-02-27,3,113.79000091552734,21,2026-03-20,2026-03-20,113.26000213623048,115.2,111.5,118.9,108.8,121.6,106.7,123.7,1.0,1.0,1.0,0.0002933927463647753
claude,TGT,2026-02-27,4,113.79000091552734,21,2026-03-20,2026-03-20,113.26000213623048,116.5,112.25,120.75,108.5,124.5,105.75,127.25,1.0,1.0,1.0,0.0008183447804704567
claude,TGT,2026-02-27,5,113.79000091552734,21,2026-03-20,2026-03-20,113.26000213623048,115.5,111.2,119.8,107.5,123.5,105.0,126.0,1.0,1.0,1.0,0.00039114886767074105
claude,TGT,2026-02-27,1,113.79000091552734,6,2026-03-05,2026-03-05,120.36000061035156,114.25,111.5,116.95,109.85,118.65,108.45,120.05,0.0,0.0,0.0,0.002577022110241677
claude,TGT,2026-02-27,2,113.79000091552734,6,2026-03-05,2026-03-05,120.36000061035156,114.25,111.5,117.0,109.75,118.75,108.5,120.0,0.0,0.0,0.0,0.002577022110241677
claude,TGT,2026-02-27,3,113.79000091552734,6,2026-03-05,2026-03-05,120.36000061035156,114.25,111.5,117.0,109.75,118.75,108.5,120.0,0.0,0.0,0.0,0.002577022110241677
claude,TGT,2026-02-27,4,113.79000091552734,6,2026-03-05,2026-03-05,120.36000061035156,114.25,111.5,117.0,109.75,118.75,108.5,120.0,0.0,0.0,0.0,0.002577022110241677
claude,TGT,2026-02-27,5,113.79000091552734,6,2026-03-05,2026-03-05,120.36000061035156,114.25,111.5,117.0,109.75,118.75,108.5,120.0,0.0,0.0,0.0,0.002577022110241677
claude,TGT,2026-03-02,1,113.16999816894533,22,2026-03-24,2026-03-24,115.91999816894533,114.25,109.5,119.0,105.75,122.75,102.5,126.0,1.0,1.0,1.0,0.00020754642581395766
claude,TGT,2026-03-02,2,113.16999816894533,22,2026-03-24,2026-03-24,115.91999816894533,114.25,110.5,118.0,107.25,121.25,104.75,123.75,1.0,1.0,1.0,0.00020754642581395766
claude,TGT,2026-03-02,3,113.16999816894533,22,2026-03-24,2026-03-24,115.91999816894533,114.5,109.8,119.2,106.5,122.5,104.2,124.8,1.0,1.0,1.0,0.0001500578907246404
claude,TGT,2026-03-02,4,113.16999816894533,22,2026-03-24,2026-03-24,115.91999816894533,114.25,109.5,119.0,106.75,121.75,104.25,124.25,1.0,1.0,1.0,0.00020754642581395766
claude,TGT,2026-03-02,5,113.16999816894533,22,2026-03-24,2026-03-24,115.91999816894533,114.25,109.5,119.0,105.75,122.75,102.5,126.0,1.0,1.0,1.0,0.00020754642581395766
claude,TMO,2026-02-18,1,513.0527954101562,1,2026-02-19,2026-02-19,514.6112670898438,513.05,509.18,516.92,505.31,520.79,502.87,523.23,1.0,1.0,1.0,9.204407324528487e-06
claude,TMO,2026-02-18,2,513.0527954101562,1,2026-02-19,2026-02-19,514.6112670898438,513.05,507.89,518.21,503.24,522.86,500.12,525.98,1.0,1.0,1.0,9.204407324528487e-06
claude,TMO,2026-02-18,3,513.0527954101562,1,2026-02-19,2026-02-19,514.6112670898438,513.05,508.92,517.18,505.64,520.46,503.21,522.89,1.0,1.0,1.0,9.204407324528487e-06
claude,TMO,2026-02-18,4,513.0527954101562,1,2026-02-19,2026-02-19,514.6112670898438,513.05,508.24,517.86,504.67,521.43,502.38,523.72,1.0,1.0,1.0,9.204407324528487e-06
claude,TMO,2026-02-18,5,513.0527954101562,1,2026-02-19,2026-02-19,514.6112670898438,513.05,508.25,517.85,504.7,521.4,502.15,523.95,1.0,1.0,1.0,9.204407324528487e-06
claude,TMO,2026-02-19,1,514.6112670898438,1,2026-02-20,2026-02-20,510.4253845214844,514.61,509.87,519.35,506.63,522.59,504.51,524.71,1.0,1.0,1.0,6.721196383405973e-05
claude,TMO,2026-02-19,2,514.6112670898438,1,2026-02-20,2026-02-20,510.4253845214844,514.61,510.85,518.37,507.09,522.13,504.21,525.01,0.0,1.0,1.0,6.721196383405973e-05
claude,TMO,2026-02-19,3,514.6112670898438,1,2026-02-20,2026-02-20,510.4253845214844,514.61,509.85,519.37,506.23,522.99,503.79,525.43,1.0,1.0,1.0,6.721196383405973e-05
claude,TMO,2026-02-19,4,514.6112670898438,1,2026-02-20,2026-02-20,510.4253845214844,515.5,511.8,519.2,508.9,522.1,507.2,523.8,0.0,1.0,1.0,9.884205141409523e-05
claude,TMO,2026-02-19,5,514.6112670898438,1,2026-02-20,2026-02-20,510.4253845214844,514.61,510.5,518.72,507.25,521.97,505.12,524.1,0.0,1.0,1.0,6.721196383405973e-05
claude,TMO,2026-02-19,1,514.6112670898438,20,2026-03-11,2026-03-11,495.23040771484375,518.45,505.2,531.7,495.85,541.05,489.3,547.6,0.0,0.0,1.0,0.002198338537564802
claude,TMO,2026-02-19,2,514.6112670898438,20,2026-03-11,2026-03-11,495.23040771484375,518.75,505.2,532.3,495.85,541.65,489.4,548.1,0.0,0.0,1.0,0.002255511116129369
claude,TMO,2026-02-19,3,514.6112670898438,20,2026-03-11,2026-03-11,495.23040771484375,518.45,505.2,531.7,495.8,541.1,489.15,547.75,0.0,0.0,1.0,0.002198338537564802
claude,TMO,2026-02-19,4,514.6112670898438,20,2026-03-11,2026-03-11,495.23040771484375,518.75,505.2,532.3,495.85,541.65,489.4,548.1,0.0,0.0,1.0,0.002255511116129369
claude,TMO,2026-02-19,5,514.6112670898438,20,2026-03-11,2026-03-11,495.23040771484375,518.25,505.8,530.7,495.15,541.35,488.5,548.0,0.0,1.0,1.0,0.002160631227136913
claude,TMO,2026-02-20,1,510.4253845214844,20,2026-03-12,2026-03-12,475.4200134277344,515.2,505.8,524.6,498.3,532.1,493.4,537.0,0.0,0.0,0.0,0.007001229990105356
claude,TMO,2026-02-20,2,510.4253845214844,20,2026-03-12,2026-03-12,475.4200134277344,515.2,505.8,524.6,498.3,532.1,493.4,537.0,0.0,0.0,0.0,0.007001229990105356
claude,TMO,2026-02-20,3,510.4253845214844,20,2026-03-12,2026-03-12,475.4200134277344,515.2,502.15,528.25,491.3,539.1,485.65,544.75,0.0,0.0,0.0,0.007001229990105356
claude,TMO,2026-02-20,4,510.4253845214844,20,2026-03-12,2026-03-12,475.4200134277344,515.2,505.8,524.6,498.15,532.25,493.4,537.0,0.0,0.0,0.0,0.007001229990105356
claude,TMO,2026-02-20,5,510.4253845214844,20,2026-03-12,2026-03-12,475.4200134277344,515.2,505.8,524.6,498.3,532.1,493.4,537.0,0.0,0.0,0.0,0.007001229990105356
claude,TMO,2026-02-23,1,515.929931640625,18,2026-03-13,2026-03-13,464.3699951171875,518.75,508.2,529.3,501.45,536.05,497.1,540.4,0.0,0.0,0.0,0.013713559138079342
claude,TMO,2026-02-23,2,515.929931640625,18,2026-03-13,2026-03-13,464.3699951171875,518.5,507.2,529.8,498.45,538.55,492.1,544.9,0.0,0.0,0.0,0.013587758886261497
claude,TMO,2026-02-23,3,515.929931640625,18,2026-03-13,2026-03-13,464.3699951171875,518.45,505.2,531.7,495.85,541.05,490.15,546.75,0.0,0.0,0.0,0.013562668396440112
claude,TMO,2026-02-23,4,515.929931640625,18,2026-03-13,2026-03-13,464.3699951171875,518.75,507.2,530.3,498.45,539.05,492.8,544.7,0.0,0.0,0.0,0.013713559138079342
claude,TMO,2026-02-23,5,515.929931640625,18,2026-03-13,2026-03-13,464.3699951171875,518.5,508.2,528.8,501.4,535.6,497.1,539.9,0.0,0.0,0.0,0.013587758886261497
claude,TMO,2026-02-23,1,515.929931640625,3,2026-02-26,2026-02-26,519.6063232421875,516.5,509.2,523.8,502.5,530.5,498.0,535.0,1.0,1.0,1.0,3.573916794749784e-05
claude,TMO,2026-02-23,2,515.929931640625,3,2026-02-26,2026-02-26,519.6063232421875,516.5,510.25,522.75,505.15,527.85,501.6,531.4,1.0,1.0,1.0,3.573916794749784e-05
claude,TMO,2026-02-23,3,515.929931640625,3,2026-02-26,2026-02-26,519.6063232421875,516.5,510.25,522.75,506.5,526.5,503.75,529.25,1.0,1.0,1.0,3.573916794749784e-05
claude,TMO,2026-02-23,4,515.929931640625,3,2026-02-26,2026-02-26,519.6063232421875,516.5,510.2,522.8,505.15,527.85,501.6,531.4,1.0,1.0,1.0,3.573916794749784e-05
claude,TMO,2026-02-23,5,515.929931640625,3,2026-02-26,2026-02-26,519.6063232421875,516.5,510.2,522.8,505.4,527.6,502.1,530.9,1.0,1.0,1.0,3.573916794749784e-05
claude,TMO,2026-02-24,1,515.0907592773438,20,2026-03-16,2026-03-16,470.0,518.75,508.5,529.0,498.25,539.25,491.1,546.4,0.0,0.0,0.0,0.010758544590312358
claude,TMO,2026-02-24,2,515.0907592773438,20,2026-03-16,2026-03-16,470.0,518.75,505.2,532.3,495.85,541.65,489.15,548.35,0.0,0.0,0.0,0.010758544590312358
