model,domain,item,pred_date,horizon,horizon_days,target_date,adjusted_target_date,unit,current_value,point_estimate,ci_90_low,ci_90_high,actual_value,adjustment_note,status,fetched_at
gpt4o,stocks,F,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,12.239999771118164,12.25,11.9,12.6,12.104999542236328,,resolved,2026-04-10T19:38:44.503539Z
gpt4o,stocks,FANG,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,186.30999755859375,186.1,182.5,189.7,187.02000427246094,,resolved,2026-04-10T19:38:44.903324Z
gpt4o,stocks,FAST,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,49.099998474121094,49.1,48.61,49.59,49.36000061035156,,resolved,2026-04-10T19:38:45.304773Z
gpt4o,stocks,FDX,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,377.0,377.5,372.0,382.5,373.4200134277344,,resolved,2026-04-10T19:38:45.816903Z
gpt4o,stocks,FTNT,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,80.66000366210938,80.66,79.85,81.47,76.75499725341797,,resolved,2026-04-10T19:38:46.161082Z
gpt4o,stocks,GD,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,343.8999938964844,344.3,339.5,349.1,334.4700012207031,,resolved,2026-04-10T19:38:46.466329Z
gpt4o,stocks,GE,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,313.0199890136719,313.02,310.89,315.15,308.6000061035156,,resolved,2026-04-10T19:38:46.836276Z
gpt4o,stocks,GEHC,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,72.91000366210938,72.91,72.18,73.64,73.55999755859375,,resolved,2026-04-10T19:38:47.309102Z
gpt4o,stocks,GILD,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,142.08999633789062,142.25,140.0,144.5,138.5500030517578,,resolved,2026-04-10T19:38:47.634444Z
gpt4o,stocks,GIS,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,36.75,36.8,36.2,37.4,35.494998931884766,,resolved,2026-04-10T19:38:47.948081Z
gpt4o,stocks,GM,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,76.7300033569336,76.73,75.96,77.5,76.28500366210938,,resolved,2026-04-10T19:38:48.278334Z
gpt4o,stocks,GOOGL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,318.4750061035156,318.48,315.6,321.36,317.3550109863281,,resolved,2026-04-10T19:38:48.729530Z
gpt4o,stocks,GPN,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,65.87999725341797,65.95,64.5,67.4,65.72000122070312,,resolved,2026-04-10T19:38:49.025324Z
gpt4o,stocks,GS,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,903.719970703125,904.2,893.0,915.4,906.5800170898438,,resolved,2026-04-10T19:38:49.351962Z
gpt4o,stocks,HAL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,37.689998626708984,37.69,37.0,38.38,37.77000045776367,,resolved,2026-04-10T19:38:49.711513Z
gpt4o,stocks,HCA,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,507.19000244140625,507.19,499.58,514.8,495.9700012207031,,resolved,2026-04-10T19:38:50.481993Z
gpt4o,stocks,HD,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,339.5799865722656,339.9,336.5,343.3,336.04998779296875,,resolved,2026-04-10T19:38:50.870048Z
gpt4o,stocks,HLT,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,322.510009765625,322.8,319.0,326.6,323.0,,resolved,2026-04-10T19:38:51.238048Z
gpt4o,stocks,HON,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,236.05999755859375,236.1,234.5,237.7,234.60000610351562,,resolved,2026-04-10T19:38:51.565687Z
gpt4o,stocks,HSY,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,210.83999633789062,210.84,208.0,213.68,202.63900756835938,,resolved,2026-04-10T19:38:51.977923Z
gpt4o,stocks,IBM,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,237.17999267578125,237.5,235.0,240.0,231.25999450683594,,resolved,2026-04-10T19:38:52.375264Z
gpt4o,stocks,ICE,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,161.97000122070312,162.45,160.0,164.9,160.35000610351562,,resolved,2026-04-10T19:38:52.796515Z
gpt4o,stocks,IDXX,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,584.75,584.75,576.0,593.5,561.7349853515625,,resolved,2026-04-10T19:38:53.135145Z
gpt4o,stocks,INTU,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,361.69000244140625,362.5,357.0,367.0,350.79998779296875,,resolved,2026-04-10T19:38:53.470322Z
gpt4o,stocks,IRM,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,108.69000244140625,108.75,107.2,110.3,109.44000244140625,,resolved,2026-04-10T19:38:53.942477Z
gpt4o,stocks,ISRG,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,454.94000244140625,455.5,450.0,461.0,450.4100036621094,,resolved,2026-04-10T19:38:54.288562Z
gpt4o,stocks,IT,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,148.02000427246094,148.1,145.1,151.1,143.72000122070312,,resolved,2026-04-10T19:38:54.612567Z
gpt4o,stocks,IWM,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,261.9599914550781,261.96,259.34,264.58,261.239990234375,,resolved,2026-04-10T19:38:54.946268Z
gpt4o,stocks,JCI,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,141.85000610351562,141.85,140.43,143.27,142.70249938964844,,resolved,2026-04-10T19:38:55.291206Z
gpt4o,stocks,JNJ,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,241.30999755859375,241.31,239.0,243.62,238.1699981689453,,resolved,2026-04-10T19:38:55.615822Z
gpt4o,stocks,JPM,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,310.3349914550781,310.27,305.62,314.92,309.9599914550781,,resolved,2026-04-10T19:38:56.011891Z
gpt4o,stocks,KDP,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,26.420000076293945,26.45,26.12,26.78,26.489999771118164,,resolved,2026-04-10T19:38:56.398737Z
gpt4o,stocks,KEYS,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,322.94000244140625,322.94,316.48,329.4,323.79998779296875,,resolved,2026-04-10T19:38:56.733872Z
gpt4o,stocks,KLAC,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,1727.260009765625,1725.0,1690.0,1760.0,1747.6800537109375,,resolved,2026-04-10T19:38:57.019273Z
gpt4o,stocks,KMB,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,97.95999908447266,98.1,96.5,99.7,97.29000091552734,,resolved,2026-04-10T19:38:57.353436Z
gpt4o,stocks,KO,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,78.18000030517578,78.25,77.7,78.8,77.5,,resolved,2026-04-10T19:38:57.710272Z
gpt4o,stocks,KR,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,70.3499984741211,70.4,69.9,70.9,67.95999908447266,,resolved,2026-04-10T19:38:58.098475Z
gpt4o,stocks,LHX,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,357.9700012207031,358.02,353.0,363.0,354.67999267578125,,resolved,2026-04-10T19:38:58.507807Z
gpt4o,stocks,LIN,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,503.29998779296875,503.3,498.27,508.33,503.31689453125,,resolved,2026-04-10T19:38:59.013309Z
gpt4o,stocks,LLY,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,955.1900024414062,956.5,945.0,967.5,936.8300170898438,,resolved,2026-04-10T19:38:59.472958Z
gpt4o,stocks,LOW,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,247.80999755859375,247.91,245.43,250.39,243.92999267578125,,resolved,2026-04-10T19:38:59.870671Z
gpt4o,stocks,LRCX,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,258.760009765625,258.76,253.59,263.93,264.0950012207031,,resolved,2026-04-10T19:39:00.208312Z
gpt4o,stocks,LUV,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,40.209999084472656,40.18,39.58,40.78,39.474998474121094,,resolved,2026-04-10T19:39:00.541940Z
gpt4o,stocks,MA,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,503.57000732421875,504.92,498.4,511.44,497.0299987792969,,resolved,2026-04-10T19:39:00.889175Z
gpt4o,stocks,MCD,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,309.54998779296875,309.55,308.0,311.1,305.0050048828125,,resolved,2026-04-10T19:39:01.230077Z
gpt4o,stocks,MCK,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,873.4299926757812,874.5,866.5,882.5,868.1799926757812,,resolved,2026-04-10T19:39:01.699432Z
gpt4o,stocks,MDLZ,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,59.09000015258789,59.15,58.5,59.8,58.915000915527344,,resolved,2026-04-10T19:39:02.061500Z
gpt4o,stocks,META,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,628.3900146484375,628.39,615.82,640.96,627.9299926757812,,resolved,2026-04-10T19:39:02.418592Z
gpt4o,stocks,MNST,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,76.19000244140625,76.22,75.43,77.01,75.61000061035156,,resolved,2026-04-10T19:39:02.726688Z
gpt4o,stocks,MO,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,67.45999908447266,67.5,66.8,68.2,67.31500244140625,,resolved,2026-04-10T19:39:03.039914Z
gpt4o,stocks,MPC,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,223.52000427246094,223.52,220.0,227.04,222.14999389648438,,resolved,2026-04-10T19:39:03.470842Z
gpt4o,stocks,MRK,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,122.68000030517578,122.7,121.5,123.9,121.14009857177734,,resolved,2026-04-10T19:39:03.933547Z
gpt4o,stocks,MRVL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,119.93000030517578,120.3,118.5,122.1,129.3300018310547,,resolved,2026-04-10T19:39:04.299932Z
gpt4o,stocks,MS,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,178.16000366210938,178.2,176.8,179.6,177.8800048828125,,resolved,2026-04-10T19:39:04.719129Z
gpt4o,stocks,MSCI,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,545.8800048828125,546.5,540.0,553.0,538.0800170898438,,resolved,2026-04-10T19:39:05.068833Z
gpt4o,stocks,MSFT,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,373.07000732421875,373.5,368.0,379.0,371.2099914550781,,resolved,2026-04-10T19:39:05.394024Z
gpt4o,stocks,MTD,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,1335.0,1336.5,1328.0,1345.0,1323.449951171875,,resolved,2026-04-10T19:39:05.730838Z
gpt4o,stocks,MU,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,421.510009765625,421.51,415.0,428.0,422.2699890136719,,resolved,2026-04-10T19:39:06.014247Z
gpt4o,stocks,NDAQ,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,84.20999908447266,84.25,83.55,84.95,83.16000366210938,,resolved,2026-04-10T19:39:06.403930Z
gpt4o,stocks,NEE,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,94.4800033569336,94.5,93.7,95.3,94.0,,resolved,2026-04-10T19:39:06.748579Z
gpt4o,stocks,NFLX,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,102.05000305175781,102.1,100.0,104.2,102.56999969482422,,resolved,2026-04-10T19:39:07.095257Z
gpt4o,stocks,NOW,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,89.80999755859375,89.81,88.91,90.71,82.44629669189453,,resolved,2026-04-10T19:39:07.391179Z
gpt4o,stocks,NSC,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,295.29998779296875,295.5,293.0,298.0,295.6099853515625,,resolved,2026-04-10T19:39:07.684452Z
gpt4o,stocks,NUE,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,184.0,184.5,181.0,188.0,187.42999267578125,,resolved,2026-04-10T19:39:08.071159Z
gpt4o,stocks,NVDA,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,183.93699645996094,183.94,179.5,188.38,189.08009338378906,,resolved,2026-04-10T19:39:08.490486Z
gpt4o,stocks,O,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,63.20000076293945,63.25,62.8,63.7,63.474998474121094,,resolved,2026-04-10T19:39:08.963538Z
gpt4o,stocks,ODFL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,209.5,209.5,207.41,211.59,207.75999450683594,,resolved,2026-04-10T19:39:09.308220Z
gpt4o,stocks,ON,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,68.48999786376953,68.55,67.8,69.3,68.41000366210938,,resolved,2026-04-10T19:39:09.643101Z
gpt4o,stocks,ORCL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,137.86000061035156,138.05,136.5,139.6,137.69500732421875,,resolved,2026-04-10T19:39:10.014274Z
gpt4o,stocks,ORLY,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,94.4000015258789,94.4,92.0,96.8,93.05500030517578,,resolved,2026-04-10T19:39:10.385261Z
gpt4o,stocks,OXY,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,58.529998779296875,58.5,57.5,59.5,57.98500061035156,,resolved,2026-04-10T19:39:10.701447Z
gpt4o,stocks,PANW,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,166.99000549316406,167.5,164.0,171.0,155.5800018310547,,resolved,2026-04-10T19:39:11.069750Z
gpt4o,stocks,PCAR,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,127.05000305175781,127.1,126.0,128.2,127.26499938964844,,resolved,2026-04-10T19:39:11.372718Z
gpt4o,stocks,PEP,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,157.49000549316406,157.65,156.5,158.8,156.55999755859375,,resolved,2026-04-10T19:39:11.718698Z
gpt4o,stocks,PFE,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,27.219999313354492,27.2,26.8,27.6,26.78499984741211,,resolved,2026-04-10T19:39:12.115382Z
gpt4o,stocks,PG,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,146.66000366210938,146.7,145.5,147.9,145.10499572753906,,resolved,2026-04-10T19:39:12.501032Z
gpt4o,stocks,PLD,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,138.02000427246094,138.1,136.8,139.4,136.36000061035156,,resolved,2026-04-10T19:39:12.920761Z
gpt4o,stocks,PM,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,161.25,161.3,159.69,162.81,159.9199981689453,,resolved,2026-04-10T19:39:13.255325Z
gpt4o,stocks,PNC,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,223.22999572753906,223.23,220.89,225.57,222.0050048828125,,resolved,2026-04-10T19:39:13.737308Z
gpt4o,stocks,PPG,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,109.69999694824219,109.8,108.2,111.4,110.29000091552734,,resolved,2026-04-10T19:39:14.186253Z
gpt4o,stocks,PSA,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,293.2699890136719,293.5,288.63,298.37,292.7449951171875,,resolved,2026-04-10T19:39:14.617534Z
gpt4o,stocks,PYPL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,45.97999954223633,46.15,44.5,47.8,45.29999923706055,,resolved,2026-04-10T19:39:14.978449Z
gpt4o,stocks,QCOM,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,127.75,127.8,126.0,129.5,127.96499633789062,,resolved,2026-04-10T19:39:15.285207Z
gpt4o,stocks,QQQ,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,610.1900024414062,610.5,604.39,616.61,610.7249755859375,,resolved,2026-04-10T19:39:15.620053Z
gpt4o,stocks,RCL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,275.8900146484375,276.5,273.0,280.0,275.3299865722656,,resolved,2026-04-10T19:39:15.987615Z
gpt4o,stocks,REGN,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,767.8499755859375,769.0,757.2,780.8,745.4650268554688,,resolved,2026-04-10T19:39:17.328250Z
gpt4o,stocks,RMD,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,227.97999572753906,228.5,225.0,232.0,228.33999633789062,,resolved,2026-04-10T19:39:17.632980Z
gpt4o,stocks,ROK,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,394.8999938964844,395.5,390.5,400.5,396.5249938964844,,resolved,2026-04-10T19:39:17.977921Z
gpt4o,stocks,ROST,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,224.91000366210938,225.35,222.5,228.2,219.9199981689453,,resolved,2026-04-10T19:39:18.355576Z
gpt4o,stocks,RTX,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,203.19000244140625,203.5,201.46,205.54,201.88999938964844,,resolved,2026-04-10T19:39:18.836777Z
gpt4o,stocks,SBUX,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,96.91999816894531,96.9,95.5,98.3,96.26000213623047,,resolved,2026-04-10T19:39:19.205977Z
gpt4o,stocks,SCHW,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,97.2699966430664,97.3,96.5,98.1,94.81999969482422,,resolved,2026-04-10T19:39:19.540856Z
gpt4o,stocks,SHW,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,335.7300109863281,336.5,331.0,342.0,335.4150085449219,,resolved,2026-04-10T19:39:19.911722Z
gpt4o,stocks,SLB,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,52.540000915527344,52.54,51.5,53.58,52.060001373291016,,resolved,2026-04-10T19:39:20.291242Z
gpt4o,stocks,SNPS,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,404.9200134277344,404.92,400.87,409.01,393.2349853515625,,resolved,2026-04-10T19:39:20.686793Z
gpt4o,stocks,SO,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,97.58999633789062,97.59,96.61,98.57,97.04499816894531,,resolved,2026-04-10T19:39:21.023342Z
gpt4o,stocks,SPGI,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,424.32000732421875,424.32,419.08,429.56,415.0400085449219,,resolved,2026-04-10T19:39:21.368375Z
gpt4o,stocks,SPY,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,679.9099731445312,681.5,673.0,690.0,679.0654907226562,,resolved,2026-04-10T19:39:21.725919Z
gpt4o,stocks,SRE,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,99.75,99.85,98.3,101.4,98.84500122070312,,resolved,2026-04-10T19:39:22.076859Z
gpt4o,stocks,STZ,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,163.07000732421875,163.1,161.47,164.73,165.375,,resolved,2026-04-10T19:39:22.427979Z
gpt4o,stocks,SYK,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,339.1400146484375,339.14,336.0,342.28,339.5899963378906,,resolved,2026-04-10T19:39:22.735187Z
gpt4o,stocks,T,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,26.84000015258789,26.84,26.3,27.38,26.375,,resolved,2026-04-10T19:39:23.104378Z
gpt4o,stocks,TGT,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,124.02999877929688,124.08,123.2,124.96,121.55999755859375,,resolved,2026-04-10T19:39:23.430117Z
gpt4o,stocks,TJX,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,165.0,165.5,163.5,167.5,161.1699981689453,,resolved,2026-04-10T19:39:23.931197Z
gpt4o,stocks,TMO,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,500.4599914550781,500.5,495.46,505.54,496.42999267578125,,resolved,2026-04-10T19:39:24.338642Z
gpt4o,stocks,TRGP,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,244.75,244.75,241.0,248.5,243.69000244140625,,resolved,2026-04-10T19:39:24.674477Z
gpt4o,stocks,TRV,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,303.2300109863281,303.23,300.2,306.26,298.69000244140625,,resolved,2026-04-10T19:39:25.008680Z
gpt4o,stocks,TSCO,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,45.63999938964844,45.64,44.73,46.55,44.939998626708984,,resolved,2026-04-10T19:39:25.354162Z
gpt4o,stocks,TSLA,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,345.6199951171875,346.5,339.5,353.5,346.45001220703125,,resolved,2026-04-10T19:39:25.738014Z
gpt4o,stocks,TTWO,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,198.0500030517578,198.05,193.1,203.0,196.6199951171875,,resolved,2026-04-10T19:39:26.073701Z
gpt4o,stocks,TXN,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,214.97999572753906,215.5,211.2,219.8,214.9844970703125,,resolved,2026-04-10T19:39:26.418067Z
gpt4o,stocks,UAL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,97.66999816894531,97.65,96.5,98.8,96.22000122070312,,resolved,2026-04-10T19:39:26.824317Z
gpt4o,stocks,UNH,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,306.9100036621094,306.91,303.84,309.98,304.4599914550781,,resolved,2026-04-10T19:39:27.139557Z
gpt4o,stocks,UNP,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,251.14999389648438,251.3,249.5,253.1,250.22999572753906,,resolved,2026-04-10T19:39:27.495541Z
gpt4o,stocks,USB,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,56.33000183105469,56.33,55.9,56.76,55.814998626708984,,resolved,2026-04-10T19:39:27.887018Z
gpt4o,stocks,V,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,308.2900085449219,308.5,305.0,312.0,304.1499938964844,,resolved,2026-04-10T19:39:28.253528Z
gpt4o,stocks,VRSK,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,169.41000366210938,169.5,166.0,173.0,163.7550048828125,,resolved,2026-04-10T19:39:28.725579Z
gpt4o,stocks,VRTX,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,446.7799987792969,447.5,442.0,453.0,436.4100036621094,,resolved,2026-04-10T19:39:29.022599Z
gpt4o,stocks,VZ,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,47.779998779296875,47.78,47.3,48.26,46.04999923706055,,resolved,2026-04-10T19:39:29.318116Z
gpt4o,stocks,WAB,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,270.94000244140625,271.5,268.5,274.5,267.5400085449219,,resolved,2026-04-10T19:39:29.655372Z
gpt4o,stocks,WELL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,206.33999633789062,206.5,204.44,208.56,206.80499267578125,,resolved,2026-04-10T19:39:30.492037Z
gpt4o,stocks,WFC,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,86.0199966430664,86.1,85.6,86.6,85.65499877929688,,resolved,2026-04-10T19:39:30.855989Z
gpt4o,stocks,WMB,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,72.81999969482422,72.85,72.0,73.7,72.87999725341797,,resolved,2026-04-10T19:39:31.303496Z
gpt4o,stocks,WMT,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,129.1300048828125,129.2,127.5,130.9,126.31999969482422,,resolved,2026-04-10T19:39:31.660004Z
gpt4o,stocks,WST,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,258.5400085449219,258.54,253.37,263.71,256.739990234375,,resolved,2026-04-10T19:39:32.042334Z
gpt4o,stocks,XEL,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,82.7699966430664,82.8,81.97,83.63,82.2699966430664,,resolved,2026-04-10T19:39:32.400719Z
gpt4o,stocks,XOM,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,155.02000427246094,155.1,153.0,157.2,152.3300018310547,,resolved,2026-04-10T19:39:32.799707Z
gpt4o,stocks,YUM,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,160.7899932861328,160.85,159.5,162.2,161.33999633789062,,resolved,2026-04-10T19:39:33.246506Z
gpt4o,stocks,ZTS,2026-04-09,1d,1,2026-04-10,2026-04-10,USD,119.98999786376953,120.2,118.0,122.4,117.61499786376953,,resolved,2026-04-10T19:39:33.684436Z
claude,stocks,AAPL,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,259.7200012207031,261.5,249.0,274.0,259.20001220703125,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:29.997931Z
claude,stocks,ABBV,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,207.91000366210938,208.5,201.0,216.0,206.47000122070312,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:30.887338Z
claude,stocks,ABNB,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,128.9600067138672,129.5,124.0,135.0,130.32000732421875,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:31.250585Z
claude,stocks,ABT,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,100.27999877929688,100.5,97.5,103.5,100.69000244140625,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:31.501134Z
claude,stocks,ADI,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,350.1400146484375,348.5,337.0,360.0,350.010009765625,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:32.038185Z
claude,stocks,ADP,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,188.7899932861328,190.5,183.0,198.0,195.3800048828125,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:32.331635Z
claude,stocks,AFL,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,110.69999694824219,111.2,107.5,114.9,112.13999938964844,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:32.703275Z
claude,stocks,AIG,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,76.87000274658203,77.2,74.5,79.9,77.83000183105469,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:33.127936Z
claude,stocks,AJG,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,213.5500030517578,214.5,207.0,222.0,222.5,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:33.487965Z
claude,stocks,ALL,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,210.99000549316406,211.5,204.0,219.0,215.08999633789062,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:33.883647Z
claude,stocks,AMAT,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,399.489990234375,401.5,376.0,428.0,395.7300109863281,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:34.317639Z
claude,stocks,AMD,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,245.0399932861328,243.0,228.0,258.0,246.8300018310547,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:34.658274Z
claude,stocks,AMGN,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,351.0199890136719,353.5,337.0,370.0,349.82000732421875,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:34.919711Z
claude,stocks,AMZN,2026-04-10,1d,1,2026-04-11,2026-04-13,USD,237.7100067138672,239.5,226.0,253.0,239.88999938964844,original 2026-04-11 was weekend; adjusted to 2026-04-13,resolved,2026-04-13T21:10:35.294689Z
